29366,2021-04-02 17:32:51,andcapocci,in olanda 5 casi di trombosi anomale su 400k vaccinazioni astrazeneca percentuale in linea con quanto gia si sa interessante almeno 2 casi su 5 non mostrano quegli anticorpi che secondo i tedeschi suggerivano un link tra vaccino e trombosi ,19
26824,2021-04-07 20:34:02,radio3scienza,che cosa ha detto sul legame tra il vaccinoanticovid e i rarissimi casi di trombosi cerebrali che si sono registrati tra le persone che hanno assunto questo vaccino che cosa e stato accertato e che cosa no ne parleremo domani alle 11 30 su ,19
25860,2021-04-09 07:08:47,clapr71, io sono pro vaccini giusti ma rispetto chi nn vuole nn li capisco ma rispetto lor scelte ma sto terrorismo mediatico tv per imporre vaccino astrazenga e agghiaciante,19
25787,2021-04-09 10:03:20,ultimenotizie,le autorita australiane hanno deciso di sospendere la somministrazione del vaccino astrazeneca per le persone di eta inferiore ai 50 anni per i rischi di trombosi sottolineando comunque che i benefici contro il coronavirus sono superiori ai rischi ,19
25778,2021-04-09 10:11:03,secoloditalia1,astrazeneca morte cerebrale per l avvocato colpito da trombosi dopo il vaccino la procura indaga ,19
25422,2021-04-09 20:41:25,ussignur_, eh un business terrificante un vaccino ogni 6 mesi potenzialmente su 7 miliardi di persone e poi i farmaci per curare gli effetti negativi dei vaccini malattie autoimmuni a vita ecc ecc  altro che le versioni di windows ,19
26982,2021-04-07 17:52:30,fris_m, mia suocera ha fatto il vaccino astrazenaca due giorni fa la mattina e la sera abbiamo dovuto ricoverarla diagnosi trombosi cerebrale sono preoccupata ,19
25118,2021-04-10 16:37:37,eterea_eterea,pfizer astrazeneca moderna non producono vaccini anticovid ma dispositivi medici mrna non e un vaccino invece questi dispositivi e fatto per farti ammalare l 80 delle persone che prendono il virus sono asintomatiche cioe non hanno alcun sintomo segue,19
28106,2021-04-06 10:19:49,yi_benevolence,e come la mettiamo con l obbligo vaccinale per il personale sanitario gli facciamo iniettare un vaccino che puo causare trombosi e gli facciamo anche firmare la liberatoria ,19
20187,2021-04-24 08:26:18,zoth2021, e vergogna quella che conosco io sembrava una rappresentante dell astra zeneca da quanto sponsorizzava i vaccini ha perfino mentito dicendo che dopo il vaccino le era venuta un po di influenza ora non vuole farsi la seconda dose ,19
24054,2021-04-13 13:07:52,robzik,breaking questa non ci voleva gli stati uniti sospendono la somministrazione del vaccino johnsonandjohnson per fare luce su 6 casi di trombosi in donne fra i 18 e i 48 anni una delle donne e morta ,19
22345,2021-04-15 16:56:42,inmonsterland,3 che si sta svolgendo in queste ore quindi supponiamo abbia avuto una trombosi ormai dal vaccino quanto sono passate due settimane e lui continua ad avere eventi avversi ma ripeto nessunacorrelazione lo dicono i nostri angelih i medicih ,19
24287,2021-04-12 15:33:23,internazionale,come distinguere l effetto secondario di un vaccino da un emergenza medica indipendente ecco cosa si e capito sui rari casi di trombosi associati a carenza di piastrine dopo la vaccinazione con il farmaco dell astrazeneca l articolo dell economist ,19
20102,2021-04-24 22:22:52,gaimauro, ho salutato mio padre da poco per colpa di questo invisibile bastardo c e una via di uscita unica e si chiama vaccino mio padre lo avrebbe fatto ad occhi chiusi ma lo hanno chiamato due giorni dopo che era intubato vaccini immediatamente e fuckthecovid,19
20213,2021-04-23 22:24:45,2_crim, questo e cio che vogliono non cure per i pochi che si ammalano vaccino per 60 milioni di persone sane pass permanente per schedare la vita delle persone e poterle disattivare con le cure finisce emergenza viene meno il senso dei vaccini e sparisce il pass ,19
22549,2021-04-15 09:51:41,gema7799, con il vaccino sputnik v nessun caso di trombosi da mosca lo schiaffo a astrazeneca j amp j e alla ue ,19
27582,2021-04-07 00:14:52,cckki, i russi sono diffidenti verso il vaccino si i russi non amano i vaccini non perche come dice cerasa sia colpa della propaganda molto peggio qui da noi dove dicono di vaccinarci senza vaccini ma perche non reputano corretta l idea che il vaccino risolva tutto dimartedi,19
20423,2021-04-22 21:14:51,f_chinellato,gente che rifiuta vaccini su cui ema non indica alcuna restrizione ma vorrebbe avere subito un vaccino che ema non ha nemmeno potuto controllare sputnik,19
19513,2021-04-28 15:53:58,docwalls, fatto salvo che sono d accordo che a tutte le persone care ho detto che il vaccino migliore e il primo disponibile da dilettante della biologia mi affascina molto il razionale dei vaccini a mrna sono cosi superficiale ,19
24904,2021-04-11 08:21:03,adri19510,astrazeneca lo studio tedesco il dna libero nel vaccino scatena anticorpi insoliti questa l origine delle trombosi ,19
25903,2021-04-08 23:43:39,andesa63,trombosi rare anzi mai viste prima quindi provocate al 100 dal vaccino  piazzapulita,19
23274,2021-04-14 03:55:28,lanotiziatweet, ,19
29543,2021-04-02 09:08:39,_cieloitalia,pfizer nostro vaccino efficace al 91 3 fino a 6 mesi 6 mesi ahahahahah e nel frattempo sono pure contagiosi e devono andare in giro in mascherina quindi poi altre 2 vaccini e ancora 2 praticamente 2 volte all anno un colabrodo ,19
26680,2021-04-07 22:51:52,inmonsterland,3 saltare il viaggio perdere soldi ecc e chiaro che alla fine cedero e faro il vaccino non io dico in generale oppure restero confinato in italia l italia come gaza senza contare del precedente che si crea chiederanno vaccini e o certificati per ogni influenza e gt ,19
23486,2021-04-13 20:11:40,fraguarascio,sento nei tg che europa si adegua a decisione usa su sospensione vaccino j amp j ma finora non c e stata nessuna decisione europea ue ha subito decisione j amp j che unilateralmente ha annunciato ritardi ema puo verificare mentre vaccini arrivano una cosa non esclude l altra,19
23208,2021-04-14 08:19:55,carmenthesister, considerato che non c e una farmacovigilanza attiva e che a volte le correlazioni sono escluse in modo facile  siamo sicuri che i dati di trombosi collegata al vaccino siano attendibili ,19
20881,2021-04-20 22:14:01,antonellozedda,il passaportovaccinale di chi e stato obbligato a fare il vaccino ha lo stesso valore di quello che attesta l entusiasmo e la spontaneita per i vaccini obbligovaccinale,19
26689,2021-04-07 22:38:48,riktroiani,astrazeneca dilorenzo ho ammirazione per l ema che dal 29 gennaio e tirata per la giacchetta e non fa altro che ribadire che il vaccino e sicuro ed efficace le trombosi sono nella media e hanno lo stesso rischio di essere colpiti da un fulmine o da un meteorite ,19
21668,2021-04-17 19:59:42,keynesblog,lo studioso che aveva ipotizzato la connessione tra vaccino az e le trombosi e stato nel recente passato a libro paga di pfizer ,19
29852,2021-04-01 12:06:18,imolaoggi,covid studio vaccino astrazeneca associato a sviluppo di trombosi ,19
21930,2021-04-16 18:36:52,enkidc, mentre l italia sta riflettendo il vaccino astrazeneca e stato definitivamente scartato in danimarca e johnson amp johnson e sospeso negli usa se hanno fatto questo significa che gli uccisi o danneggiati gravi da questi vaccini non sono pochi come vogliono farci credere ,18
21669,2021-04-17 19:53:56,laura_maffi,il 15 aprile in germania 738000 dosi di vaccino iniettate in italia 329000 meno della meta il generale figliuolo l uomo scelto dal migliore per fare meglio di tutti il 20 marzo scorso disse l obiettivo e di arrivare a 500mila vaccini al giorno dalla terza settimana di aprile,18
26681,2021-04-07 22:51:51,inmonsterland,2 passaporto vaccinale ma se l europa lo chiede o ti vaccini o fai tampone o fai le tue belle vacanze in italia e un lasciapassare per il vaccino in quanto se ogni volta che devo andare all estero devo tamponarmi col rischio di risultare anche falsamente positivo e gt ,18
21836,2021-04-17 07:47:34,turismopassione, questo e un dato che non mi piace la gente dovrebbe capire che il vaccino e l unica arma che abbiamo a disposizione per combattere questa pandemia i vaccini sono sicuri la sospensione di astrazeneca ha influito psicologicamente uno dei tanti errori della cabina di regia ,18
26441,2021-04-08 10:16:08,fattoquotidiano,astrazeneca l ematologo le trombosi causate da covid sono piu frequenti e molto piu gravi quelle associabili al vaccino sono eventi molto rari ,18
19801,2021-04-26 22:12:55,curiosamen, certamente le varianti sono nate proprio a causa della terapia genica che impropriamente viene definito vaccino e noto che non bisogna mai somministrare vaccini quando e in corso un epidemia ,18
28173,2021-04-06 07:54:05,maria15112786,sabato figlia di 20anni fa astrazeneca oggi sui giornali aifa dice che potrebbe esserci correlazione tra trombosi e vaccino sotto i 55 anni poi uno dice che le persone non si fanno i vaccini sarebbe opportuna serieta e voce unica ,18
23283,2021-04-14 01:49:06,astramezzi, no comment posso dirle che morti trombosi trombocitopenie pancitopenie non sono causate da un tipo di vaccino ma da qualcosa che chi ha ideato il virus il caso ha cercato in chi ha il gene Y yz la reazione iperimmune alla spike per cui ai vaccini anti spike quindi a tutti ,18
28714,2021-04-04 18:28:32,rosellalara19,nessuno sostiene che non vada fatto il vaccino ma che vadano fatti vaccini sicuri e soprattutto che si faccia informazione sulla commistione tra vaccini e anticorpi covid presenti che possono causare trombi ecco xche si deve dire alla gente di fare esami mirati prima di vaccini,18
22334,2021-04-15 17:15:11,libero_official,sorpresa e pfizer il vaccino che registra il maggior numero di effetti collaterali meno gravi rispetto alle trombosi che potrebbero avere un legame con gli altri sieri ,18
27095,2021-04-07 16:48:44,valy_s,covid 19 1 2 su 100 000 questo e il tasso di eventi avversi gravi trombosi associati al vaccino pochissimi proprio rarissimi intanto mentre ema non suggerisce alcuna restrizione o limiti d eta in uk astrazeneca viene ora sconsigliato per gli under 30 ,18
26232,2021-04-08 14:04:32,gabrieleadinolf,astrazeneca non so e non pretendo di sapere ma alla fine di quest altalena sentir affermare in italia che un vaccino con possibili anche se rare conseguenze di trombosi vada di preferenza agli anziani che sono quelli che ne son piu soggetti e quantomeno curioso,18
27565,2021-04-07 03:39:08,lanotiziatweet,trombosi dopo astrazeneca l ema ammette un collegamento il vaccino verso lo stop cosa succede a chi aspetta il richiamo ,18
20705,2021-04-21 16:35:02,regione_sicilia,covid19 vaccini ritorna in sicilia l open weekend con un giorno in piu stopcovid vaccino coronavirus coronavirussicilia coronavirusitalia covid19italia ,18
26949,2021-04-07 18:24:06,lucillamasini,in arrivo un nuovo vaccino low cost prodotto con le uova non ti viene la trombosi ma in compenso si alza il colesterolo vaccini uova 7aprile covid19,18
25601,2021-04-09 15:18:13,baldor28714391,9aprile 1 domanda da medico ai professoroni autonominati scienziati col beneplacito dei conduttori e giornalai come si fa a dire che c e una possibile correlazione fra astrazeneca e trombosi se non si conosce meccanismo di azione del vaccino a generare coaguli inconcepibile,18
21010,2021-04-20 17:01:19,eziomauro,vaccino j amp j ema possibile legame con trombosi rare ma benefici superiori ai rischi nessuna limitazione ,17
27933,2021-04-06 14:19:22,alessan58605211,sembrerebbe esserci un nesso tra vaccino astrazeneca e rari casi di trombosi vaccino astrazeneca e trombosi il nesso c e ora solo agli over 60 quifinanza ,17
27498,2021-04-07 09:19:54,fattoquotidiano,astrazeneca vaccino senza pace prima lo stop and go con la sospensione e il successivo via libera poi di nuovo l attesa di una parere dell ema l agenzia europea dei medicinali sui rari casi di trombosi di natascia ronchetti ,17
22035,2021-04-16 12:54:40,ilvocio,oristano vaccini pfizer ai familiari che non ne avevano diritto indagati in 15 tra medici e infermieri questi deficienti fanno quasi rimpiangere i novax lucillola 16aprile ilvocio oristano vaccino pfizer medici infermieri indagati novax,17
23341,2021-04-13 22:46:00,lisas_1981, non e pazzia e doverosa farmacovigilanza la sospensione e precauzionale e temporanea devono accertare innanzitutto la correlazione vaccino trombosi ad oggi non certa se un ente regolatore prende queste decisioni a me rassicura sapremo a breve come utilizzare j amp j al meglio,17
28904,2021-04-04 00:47:12,miia_2018,testimonianza della figlia di 87enne deceduta dopo vaccino pfizer con gonfiore alla mano dovuta a trombosi alla spalla che i medici hanno cercato di far passare per tumore negando ai parenti la visione delle tac ,17
26944,2021-04-07 18:28:44,garro78, pero abbiamo paura di un vaccino che fa 44 casi di trombosi su 9 milioni di inoculazioni ,17
26028,2021-04-08 20:12:01,robertozanatta0, quando non capisce di cosa si parla farebbe meglio a tacere genio mi dica lei non prende un aereo perche rischia la trombosi il rischio e 100 volte maggiore che col vaccino esercizio studiare il termine webete ,17
24797,2021-04-11 12:39:08,augustociardi75,mamma mia che palle i servizi tv parlano solo di vaccino figliuolo e draghi descritti come supereroi numeri dati astrazeneca trombosi prima di pasqua si doveva chiudere e parlavano di ecatombe ora in vista delle aperture descrivono il covid come un ricordo le velineee,17
20153,2021-04-24 13:40:24,roberto16111962, vogliono imporre come unica cura contro il covid il vaccino ci sono interessi economici mostruosi dietro a questa epidemia e soprattutto non si vuole potenziare i sistema sanitario pubblico o trovare cure farmacologiche meno costose dei vaccini,17
